stem,gender_ann,group_id,label,music_type_ann,vowel_ann,Total Duration,path,duration_sec,singer,gender
f4_arpeggios_vibrato_u,Female,f4,Slow_MoltoVibrato,Arpeggio,u,6.91955,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/arpeggios/vibrato/f4_arpeggios_vibrato_u.wav,6.926054421768708,female4,female
f4_caro_straight,Female,f4,StraightTone,MusicalExcerp_Caro,,41.18059,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/excerpts/straight/f4_caro_straight.wav,41.18641723356009,female4,female
f4_caro_vibrato,Female,f4,MoltoVibrato,MusicalExcerp_Caro,o,38.0459,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/excerpts/vibrato/f4_caro_vibrato.wav,38.051700680272106,female4,female
f4_dona_straight,Female,f4,StraightTone,MusicalExcerp_Dona,,19.81823,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/excerpts/straight/f4_dona_straight.wav,19.82523809523809,female4,female
f4_dona_vibrato,Female,f4,MoltoVibrato,MusicalExcerp_Dona,o,19.36544,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/excerpts/vibrato/f4_dona_vibrato.wav,19.367732426303856,female4,female
f4_long_forte_a,Female,f4,FullVoice,Long_tones,a,11.13397,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/long_tones/forte/f4_long_forte_a.wav,11.137324263038549,female4,female
f4_long_forte_e,Female,f4,FullVoice,Long_tones,e,11.48227,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/long_tones/forte/f4_long_forte_e.wav,11.49278911564626,female4,female
f4_long_forte_i,Female,f4,FullVoice,Long_tones,i,10.65796,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/long_tones/forte/f4_long_forte_i.wav,10.663401360544215,female4,female
f4_long_forte_o,Female,f4,FullVoice,Long_tones,o,11.13397,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/long_tones/forte/f4_long_forte_o.wav,11.137324263038549,female4,female
f4_long_forte_u,Female,f4,FullVoice,Long_tones,u,12.20209,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/long_tones/forte/f4_long_forte_u.wav,12.203673469387756,female4,female
f4_long_messa_a,Female,f4,MessaDiVoce,Long_tones,a,12.17887,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/long_tones/messa/f4_long_messa_a.wav,12.185374149659864,female4,female
f4_long_messa_e,Female,f4,MessaDiVoce,Long_tones,e,11.93506,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/long_tones/messa/f4_long_messa_e.wav,11.941655328798186,female4,female
f4_long_messa_o,Female,f4,MessaDiVoce,Long_tones,o,11.44744,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/long_tones/messa/f4_long_messa_o.wav,11.454240362811792,female4,female
f4_long_messa_u,Female,f4,MessaDiVoce,Long_tones,u,11.44744,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/long_tones/messa/f4_long_messa_u.wav,11.454240362811792,female4,female
f4_long_straight_a,Female,f4,StraightTone,Long_tones,a,11.14558,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/long_tones/straight/f4_long_straight_a.wav,11.152154195011338,female4,female
f4_long_straight_e,Female,f4,StraightTone,Long_tones,e,12.02794,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/long_tones/straight/f4_long_straight_e.wav,12.035487528344673,female4,female
f4_long_straight_i,Female,f4,StraightTone,Long_tones,i,11.80735,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/long_tones/straight/f4_long_straight_i.wav,11.814648526077098,female4,female
f4_long_straight_o,Female,f4,StraightTone,Long_tones,o,11.14558,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/long_tones/straight/f4_long_straight_o.wav,11.152131519274375,female4,female
f4_long_straight_u,Female,f4,StraightTone,Long_tones,u,12.02794,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/long_tones/straight/f4_long_straight_u.wav,12.035487528344673,female4,female
f4_long_trillo_a,Female,f4,Trillo,Long_tones,a,11.07592,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/long_tones/trillo/f4_long_trillo_a.wav,11.07721088435374,female4,female
f4_long_trillo_e,Female,f4,Trillo,Long_tones,e,11.27329,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/long_tones/trillo/f4_long_trillo_e.wav,11.284263038548753,female4,female
f4_long_trillo_i,Female,f4,Trillo,Long_tones,i,10.65796,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/long_tones/trillo/f4_long_trillo_i.wav,10.663106575963718,female4,female
f4_long_trillo_o,Female,f4,Trillo,Long_tones,o,8.99774,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/long_tones/trillo/f4_long_trillo_o.wav,9.006689342403629,female4,female
f4_long_trillo_u,Female,f4,Trillo,Long_tones,u,9.62467,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/long_tones/trillo/f4_long_trillo_u.wav,9.62784580498866,female4,female
f4_row_straight,Female,f4,StraightTone,MusicalExcerp_RowRow,,10.29805,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/excerpts/straight/f4_row_straight.wav,10.305396825396825,female4,female
f4_row_vibrato,Female,f4,MoltoVibrato,MusicalExcerp_RowRow,o,10.17034,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/excerpts/vibrato/f4_row_vibrato.wav,10.179342403628118,female4,female
f4_scales_belt_a,Female,f4,Belt_Harsh,Scale,a,6.47837,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/belt/f4_scales_belt_a.wav,6.479410430839002,female4,female
f4_scales_belt_e,Female,f4,Belt_Harsh,Scale,e,6.57125,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/belt/f4_scales_belt_e.wav,6.57469387755102,female4,female
f4_scales_belt_i,Female,f4,Belt_Harsh,Scale,i,6.47837,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/belt/f4_scales_belt_i.wav,6.479410430839002,female4,female
f4_scales_belt_o,Female,f4,Belt_Harsh,Scale,o,6.61769,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/belt/f4_scales_belt_o.wav,6.622358276643991,female4,female
f4_scales_belt_u,Female,f4,Belt_Harsh,Scale,u,6.75701,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/belt/f4_scales_belt_u.wav,6.765260770975057,female4,female
f4_scales_breathy_a,Female,f4,Breathy,Scale,a,11.84218,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/breathy/f4_scales_breathy_a.wav,11.850657596371882,female4,female
f4_scales_breathy_e,Female,f4,Breathy,Scale,e,10.90177,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/breathy/f4_scales_breathy_e.wav,10.912857142857144,female4,female
f4_scales_breathy_i,Female,f4,Breathy,Scale,i,10.22839,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/breathy/f4_scales_breathy_i.wav,10.23079365079365,female4,female
f4_scales_breathy_o,Female,f4,Breathy,Scale,o,9.79882,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/breathy/f4_scales_breathy_o.wav,9.804512471655327,female4,female
f4_scales_breathy_u,Female,f4,Breathy,Scale,u,9.46213,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/breathy/f4_scales_breathy_u.wav,9.463469387755104,female4,female
f4_scales_c_fast_forte_a,Female,f4,Fast_Articulated_Forte,Scale,a,3.98222,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/fast_forte/f4_scales_c_fast_forte_a.wav,3.9879138321995455,female4,female
f4_scales_c_fast_forte_e,Female,f4,Fast_Articulated_Forte,Scale,e,3.86612,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/fast_forte/f4_scales_c_fast_forte_e.wav,3.877142857142857,female4,female
f4_scales_c_fast_forte_i,Female,f4,Fast_Articulated_Forte,Scale,i,3.54105,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/fast_forte/f4_scales_c_fast_forte_i.wav,3.544807256235828,female4,female
f4_scales_c_fast_forte_o,Female,f4,Fast_Articulated_Forte,Scale,o,3.98222,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/fast_forte/f4_scales_c_fast_forte_o.wav,3.9879138321995455,female4,female
f4_scales_c_fast_forte_u,Female,f4,Fast_Articulated_Forte,Scale,u,3.81969,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/fast_forte/f4_scales_c_fast_forte_u.wav,3.821768707482993,female4,female
f4_scales_c_fast_piano_a,Female,f4,Fast_Articulated_Piano,Scale,a,3.68037,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/fast_piano/f4_scales_c_fast_piano_a.wav,3.681972789115646,female4,female
f4_scales_c_fast_piano_e,Female,f4,Fast_Articulated_Piano,Scale,e,2.80962,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/fast_piano/f4_scales_c_fast_piano_e.wav,2.8126303854875285,female4,female
f4_scales_c_fast_piano_i,Female,f4,Fast_Articulated_Piano,Scale,i,3.57588,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/fast_piano/f4_scales_c_fast_piano_i.wav,3.57968253968254,female4,female
f4_scales_c_fast_piano_o,Female,f4,Fast_Articulated_Piano,Scale,o,3.26241,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/fast_piano/f4_scales_c_fast_piano_o.wav,3.2728571428571427,female4,female
f4_scales_c_fast_piano_u,Female,f4,Fast_Articulated_Piano,Scale,u,3.51783,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/fast_piano/f4_scales_c_fast_piano_u.wav,3.528548752834467,female4,female
f4_scales_c_slow_forte_u,Female,f4,Slow_Legato_Forte,Scale,u,12.55039,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/slow_forte/f4_scales_c_slow_forte_u.wav,12.554399092970522,female4,female
f4_scales_c_slow_piano_a,Female,f4,Slow_Legato_Piano,Scale,a,12.6781,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/slow_piano/f4_scales_c_slow_piano_a.wav,12.679637188208616,female4,female
f4_scales_c_slow_piano_e,Female,f4,Slow_Legato_Piano,Scale,e,12.06277,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/slow_piano/f4_scales_c_slow_piano_e.wav,12.07002267573696,female4,female
f4_scales_c_slow_piano_i,Female,f4,Slow_Legato_Piano,Scale,i,12.6781,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/slow_piano/f4_scales_c_slow_piano_i.wav,12.679637188208616,female4,female
f4_scales_c_slow_piano_o,Female,f4,Slow_Legato_Piano,Scale,o,12.92191,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/slow_piano/f4_scales_c_slow_piano_o.wav,12.92344671201814,female4,female
f4_scales_c_slow_piano_u,Female,f4,Slow_Legato_Piano,Scale,u,12.55039,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/slow_piano/f4_scales_c_slow_piano_u.wav,12.557709750566891,female4,female
f4_scales_lip_trill_a,Female,f4,Lip_Trill,Scale,a,7.58132,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/lip_trill/f4_scales_lip_trill_a.wav,7.590249433106576,female4,female
f4_scales_lip_trill_e,Female,f4,Lip_Trill,Scale,e,7.66259,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/lip_trill/f4_scales_lip_trill_e.wav,7.67015873015873,female4,female
f4_scales_lip_trill_i,Female,f4,Lip_Trill,Scale,i,7.66259,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/lip_trill/f4_scales_lip_trill_i.wav,7.670136054421769,female4,female
f4_scales_lip_trill_o,Female,f4,Lip_Trill,Scale,o,6.8615,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/lip_trill/f4_scales_lip_trill_o.wav,6.871179138321995,female4,female
f4_scales_lip_trill_u,Female,f4,Lip_Trill,Scale,u,7.34912,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/lip_trill/f4_scales_lip_trill_u.wav,7.350566893424037,female4,female
f4_scales_vibrato_a,Female,f4,MoltoVibrato,Scale,a,6.90794,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/vibrato/f4_scales_vibrato_a.wav,6.910272108843538,female4,female
f4_scales_vibrato_e,Female,f4,MoltoVibrato,Scale,e,6.78023,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/vibrato/f4_scales_vibrato_e.wav,6.787981859410431,female4,female
f4_scales_vibrato_i,Female,f4,MoltoVibrato,Scale,i,6.47837,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/vibrato/f4_scales_vibrato_i.wav,6.482199546485261,female4,female
f4_scales_vibrato_o,Female,f4,MoltoVibrato,Scale,o,6.66413,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/vibrato/f4_scales_vibrato_o.wav,6.6656689342403626,female4,female
f4_scales_vibrato_u,Female,f4,MoltoVibrato,Scale,u,6.72218,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female4/scales/vibrato/f4_scales_vibrato_u.wav,6.726802721088435,female4,female
f5_arpeggios_belt_a,Female,f5,Belt_Harsh,Arpeggio,a,7.26785,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/belt/f5_arpeggios_belt_a.wav,7.27843537414966,female5,female
f5_arpeggios_belt_e,Female,f5,Belt_Harsh,Arpeggio,e,6.67574,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/belt/f5_arpeggios_belt_e.wav,6.682925170068027,female5,female
f5_arpeggios_belt_i,Female,f5,Belt_Harsh,Arpeggio,i,7.60454,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/belt/f5_arpeggios_belt_i.wav,7.609297052154195,female5,female
f5_arpeggios_belt_o,Female,f5,Belt_Harsh,Arpeggio,o,7.33751,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/belt/f5_arpeggios_belt_o.wav,7.344625850340136,female5,female
f5_arpeggios_belt_u,Female,f5,Belt_Harsh,Arpeggio,u,7.60454,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/belt/f5_arpeggios_belt_u.wav,7.609297052154195,female5,female
f5_arpeggios_breathy_a,Female,f5,VeryBreathy,Arpeggio,a,9.26476,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/breathy/f5_arpeggios_breathy_a.wav,9.274920634920637,female5,female
f5_arpeggios_breathy_e,Female,f5,VeryBreathy,Arpeggio,e,7.46522,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/breathy/f5_arpeggios_breathy_e.wav,7.476734693877551,female5,female
f5_arpeggios_breathy_i,Female,f5,VeryBreathy,Arpeggio,i,8.89325,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/breathy/f5_arpeggios_breathy_i.wav,8.896371882086168,female5,female
f5_arpeggios_breathy_o,Female,f5,VeryBreathy,Arpeggio,o,8.80037,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/breathy/f5_arpeggios_breathy_o.wav,8.80172335600907,female5,female
f5_arpeggios_breathy_u,Female,f5,VeryBreathy,Arpeggio,u,8.32436,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/breathy/f5_arpeggios_breathy_u.wav,8.328526077097505,female5,female
f5_arpeggios_c_fast_forte_a,Female,f5,Fast_Articulated_Forte,Arpeggio,a,2.35683,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/fast_forte/f5_arpeggios_c_fast_forte_a.wav,2.366643990929705,female5,female
f5_arpeggios_c_fast_forte_e,Female,f5,Fast_Articulated_Forte,Arpeggio,e,2.62386,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/fast_forte/f5_arpeggios_c_fast_forte_e.wav,2.6296145124716555,female5,female
f5_arpeggios_c_fast_forte_i,Female,f5,Fast_Articulated_Forte,Arpeggio,i,3.06504,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/fast_forte/f5_arpeggios_c_fast_forte_i.wav,3.067868480725624,female5,female
f5_arpeggios_c_fast_forte_o,Female,f5,Fast_Articulated_Forte,Arpeggio,o,2.79801,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/fast_forte/f5_arpeggios_c_fast_forte_o.wav,2.804920634920635,female5,female
f5_arpeggios_c_fast_forte_u,Female,f5,Fast_Articulated_Forte,Arpeggio,u,3.06504,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/fast_forte/f5_arpeggios_c_fast_forte_u.wav,3.067868480725624,female5,female
f5_arpeggios_c_fast_piano_a,Female,f5,Fast_Articulated_Piano,Arpeggio,a,2.44971,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/fast_piano/f5_arpeggios_c_fast_piano_a.wav,2.456825396825397,female5,female
f5_arpeggios_c_fast_piano_e,Female,f5,Fast_Articulated_Piano,Arpeggio,e,2.56581,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/fast_piano/f5_arpeggios_c_fast_piano_e.wav,2.5766666666666667,female5,female
f5_arpeggios_c_fast_piano_i,Female,f5,Fast_Articulated_Piano,Arpeggio,i,2.14785,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/fast_piano/f5_arpeggios_c_fast_piano_i.wav,2.1572108843537414,female5,female
f5_arpeggios_c_fast_piano_o,Female,f5,Fast_Articulated_Piano,Arpeggio,o,2.03175,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/fast_piano/f5_arpeggios_c_fast_piano_o.wav,2.037369614512472,female5,female
f5_arpeggios_c_fast_piano_u,Female,f5,Fast_Articulated_Piano,Arpeggio,u,2.03175,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/fast_piano/f5_arpeggios_c_fast_piano_u.wav,2.037369614512472,female5,female
f5_arpeggios_c_slow_piano_a,Female,f5,Slow_Legato_Piano,Arpeggio,a,7.89479,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/slow_piano/f5_arpeggios_c_slow_piano_a.wav,7.899092970521542,female5,female
f5_arpeggios_c_slow_piano_e,Female,f5,Slow_Legato_Piano,Arpeggio,e,7.37234,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/slow_piano/f5_arpeggios_c_slow_piano_e.wav,7.379410430839002,female5,female
f5_arpeggios_c_slow_piano_i,Female,f5,Slow_Legato_Piano,Arpeggio,i,8.10377,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/slow_piano/f5_arpeggios_c_slow_piano_i.wav,8.106961451247166,female5,female
f5_arpeggios_c_slow_piano_o,Female,f5,Slow_Legato_Piano,Arpeggio,o,8.7191,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/slow_piano/f5_arpeggios_c_slow_piano_o.wav,8.730566893424037,female5,female
f5_arpeggios_c_slow_piano_u,Female,f5,Slow_Legato_Piano,Arpeggio,u,9.55501,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/slow_piano/f5_arpeggios_c_slow_piano_u.wav,9.562040816326531,female5,female
f5_arpeggios_f_fast_forte_a,Female,f5,Fast_Articulated_Forte,Arpeggio,a,3.32046,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/fast_forte/f5_arpeggios_f_fast_forte_a.wav,3.330839002267574,female5,female
f5_arpeggios_f_fast_forte_e,Female,f5,Fast_Articulated_Forte,Arpeggio,e,3.23919,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/fast_forte/f5_arpeggios_f_fast_forte_e.wav,3.243174603174604,female5,female
f5_arpeggios_f_fast_forte_i,Female,f5,Fast_Articulated_Forte,Arpeggio,i,3.06504,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/fast_forte/f5_arpeggios_f_fast_forte_i.wav,3.067868480725624,female5,female
f5_arpeggios_f_fast_forte_o,Female,f5,Fast_Articulated_Forte,Arpeggio,o,2.79801,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/fast_forte/f5_arpeggios_f_fast_forte_o.wav,2.8048979591836734,female5,female
f5_arpeggios_f_fast_forte_u,Female,f5,Fast_Articulated_Forte,Arpeggio,u,2.89089,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/fast_forte/f5_arpeggios_f_fast_forte_u.wav,2.892585034013605,female5,female
f5_arpeggios_f_fast_piano_a,Female,f5,Fast_Articulated_Piano,Arpeggio,a,2.03175,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/fast_piano/f5_arpeggios_f_fast_piano_a.wav,2.037369614512472,female5,female
f5_arpeggios_f_fast_piano_e,Female,f5,Fast_Articulated_Piano,Arpeggio,e,2.44971,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/fast_piano/f5_arpeggios_f_fast_piano_e.wav,2.456825396825397,female5,female
f5_arpeggios_f_fast_piano_i,Female,f5,Fast_Articulated_Piano,Arpeggio,i,2.33361,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/fast_piano/f5_arpeggios_f_fast_piano_i.wav,2.336984126984127,female5,female
f5_arpeggios_f_fast_piano_o,Female,f5,Fast_Articulated_Piano,Arpeggio,o,2.0898,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/fast_piano/f5_arpeggios_f_fast_piano_o.wav,2.0972789115646258,female5,female
f5_arpeggios_f_fast_piano_u,Female,f5,Fast_Articulated_Piano,Arpeggio,u,2.50776,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/fast_piano/f5_arpeggios_f_fast_piano_u.wav,2.5167573696145125,female5,female
f5_arpeggios_f_slow_forte_i,Female,f5,Slow_Legato_Forte,Arpeggio,i,8.35919,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/slow_forte/f5_arpeggios_f_slow_forte_i.wav,8.364580498866212,female5,female
f5_arpeggios_f_slow_forte_o,Female,f5,Slow_Legato_Forte,Arpeggio,o,7.63937,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/slow_forte/f5_arpeggios_f_slow_forte_o.wav,7.641700680272109,female5,female
f5_arpeggios_f_slow_piano_a,Female,f5,Slow_Legato_Piano,Arpeggio,a,7.58132,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/slow_piano/f5_arpeggios_f_slow_piano_a.wav,7.587278911564626,female5,female
f5_arpeggios_f_slow_piano_e,Female,f5,Slow_Legato_Piano,Arpeggio,e,8.20826,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/slow_piano/f5_arpeggios_f_slow_piano_e.wav,8.210907029478458,female5,female
f5_arpeggios_f_slow_piano_i,Female,f5,Slow_Legato_Piano,Arpeggio,i,8.20826,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/slow_piano/f5_arpeggios_f_slow_piano_i.wav,8.210907029478458,female5,female
f5_arpeggios_f_slow_piano_o,Female,f5,Slow_Legato_Piano,Arpeggio,o,8.52173,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/slow_piano/f5_arpeggios_f_slow_piano_o.wav,8.522698412698412,female5,female
f5_arpeggios_f_slow_piano_u,Female,f5,Slow_Legato_Piano,Arpeggio,u,8.31275,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/slow_piano/f5_arpeggios_f_slow_piano_u.wav,8.314829931972788,female5,female
f5_arpeggios_lip_trill_a,Female,f5,Lip_Trill,Arpeggio,a,7.70903,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/lip_trill/f5_arpeggios_lip_trill_a.wav,7.712630385487528,female5,female
f5_arpeggios_lip_trill_e,Female,f5,Lip_Trill,Arpeggio,e,7.50005,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/lip_trill/f5_arpeggios_lip_trill_e.wav,7.509659863945578,female5,female
f5_arpeggios_lip_trill_i,Female,f5,Lip_Trill,Arpeggio,i,6.68735,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/lip_trill/f5_arpeggios_lip_trill_i.wav,6.69780045351474,female5,female
f5_arpeggios_lip_trill_o,Female,f5,Lip_Trill,Arpeggio,o,6.59447,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/lip_trill/f5_arpeggios_lip_trill_o.wav,6.596326530612245,female5,female
f5_arpeggios_straight_a,Female,f5,Slow_StraightTone,Arpeggio,a,7.73225,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/straight/f5_arpeggios_straight_a.wav,7.742358276643991,female5,female
f5_arpeggios_straight_e,Female,f5,Slow_StraightTone,Arpeggio,e,7.07048,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/straight/f5_arpeggios_straight_e.wav,7.081451247165533,female5,female
f5_arpeggios_straight_i,Female,f5,Slow_StraightTone,Arpeggio,i,8.0225,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/straight/f5_arpeggios_straight_i.wav,8.025623582766439,female5,female
f5_arpeggios_straight_o,Female,f5,Slow_StraightTone,Arpeggio,o,8.87003,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/straight/f5_arpeggios_straight_o.wav,8.875396825396825,female5,female
f5_arpeggios_straight_u,Female,f5,Slow_StraightTone,Arpeggio,u,8.20826,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/straight/f5_arpeggios_straight_u.wav,8.214467120181405,female5,female
f5_arpeggios_vibrato_a,Female,f5,Slow_MoltoVibrato,Arpeggio,a,9.78721,/home/evgeniy/Projects/VocalAssistant/datasets/VocalSet/FULL/female5/arpeggios/vibrato/f5_arpeggios_vibrato_a.wav,9.797891156462583,female5,female
